,Country,Year,Temp,GDP,GDP_change,GDP_Normalized_By_Country,Precipitation
6159,MAR,1963,16.53,,,,731.61
6160,MAR,1964,16.66,,,,425.41
6161,MAR,1965,16.26,,,,473.11
6162,MAR,1966,16.67,11120000000.0,,-1.3761801940560199,312.48
6163,MAR,1967,16.38,12240000000.0,0.0701058,-1.3206466546278042,446.66
6164,MAR,1968,16.4,13450000000.0,0.0693883,-1.260650598638393,512.73
6165,MAR,1969,16.34,14570000000.0,0.0563125,-1.2051170592101772,626.17
6166,MAR,1970,16.68,15260000000.0,0.0232101,-1.1709044322410087,433.57
6167,MAR,1971,15.65,16110000000.0,0.0328156,-1.1287584424963808,580.66
6168,MAR,1972,15.35,16500000000.0,0.0033536,-1.1094208707311985,460.61
6169,MAR,1973,16.21,17090000000.0,0.0146232,-1.0801665954966921,363.8
6170,MAR,1974,15.85,18050000000.0,0.0337922,-1.032566418843936,349.14
6171,MAR,1975,16.08,19410000000.0,0.0514444,-0.9651328352525314,401.42
6172,MAR,1976,15.83,21510000000.0,0.080432,-0.8610074488246272,552.34
6173,MAR,1977,16.18,22810000000.0,0.0359411,-0.7965488762740198,421.94
6174,MAR,1978,16.56,23320000000.0,-0.0013352,-0.771261282427243,435.04
6175,MAR,1979,16.36,24440000000.0,0.0230627,-0.7157277429990275,446.66
6176,MAR,1980,16.67,25330000000.0,0.0118345,-0.6715984125605348,372.29
6177,MAR,1981,16.86,24630000000.0,-0.0521186,-0.7063068747031694,238.07
6178,MAR,1982,16.28,27000000000.0,0.0676838,-0.5887939385916776,406.38
6179,MAR,1983,17.06,26850000000.0,-0.0295649,-0.5962314661936707,322.28
6180,MAR,1984,16.29,28010000000.0,0.0189522,-0.5387145860715904,331.58
6181,MAR,1985,16.96,29780000000.0,0.0385189,-0.4509517603680711,340.44
6182,MAR,1986,16.36,32260000000.0,0.0576716,-0.3279846373484509,376.43
6183,MAR,1987,17.27,31440000000.0,-0.0470878,-0.36864312157268014,428.15
6184,MAR,1988,16.77,34710000000.0,0.0785185,-0.20650501984922934,392.72
6185,MAR,1989,17.26,35530000000.0,0.0035825,-0.16584653562500007,484.0
6186,MAR,1990,17.19,36960000000.0,0.0204779,-0.09494210581933196,368.28
6187,MAR,1991,16.29,39510000000.0,0.0483918,0.031495863414551704,427.89
6188,MAR,1992,16.46,37920000000.0,-0.0586904,-0.047341929166575765,305.99
6189,MAR,1993,16.02,37540000000.0,-0.0270079,-0.06618366575829177,373.64
6190,MAR,1994,16.94,41430000000.0,0.0823647,0.12669621672006412,296.6
6191,MAR,1995,17.52,38700000000.0,-0.0836636,-0.008666785636211344,345.41
6192,MAR,1996,16.77,43430000000.0,0.100183,0.2258632514133062,758.47
6193,MAR,1997,17.37,42460000000.0,-0.0370723,0.1777672395870838,487.67
6194,MAR,1998,17.22,45710000000.0,0.0598796,0.3389136709636022,274.42
6195,MAR,1999,16.72,45950000000.0,-0.007806,0.35081371512679127,365.8
6196,MAR,2000,17.12,46690000000.0,0.0035948,0.38750551796329086,367.7
6197,MAR,2001,17.61,50210000000.0,0.0614347,0.5620394990233969,322.59
6198,MAR,2002,17.3,51880000000.0,0.0219464,0.644843972992254,486.2
6199,MAR,2003,17.46,55150000000.0,0.0511156,0.8069820747157049,475.37
6200,MAR,2004,17.22,57800000000.0,0.0371015,0.9383783956842506,380.04
6201,MAR,2005,17.21,59520000000.0,0.0197024,1.0236620455204388,314.31
6202,MAR,2006,17.45,64140000000.0,0.0652817,1.252737895661828,425.26
6203,MAR,2007,17.14,65880000000.0,0.0173429,1.3390132158449488,359.74
6204,MAR,2008,17.13,69560000000.0,0.0446417,1.521480559680514,491.74
6205,MAR,2009,17.81,72870000000.0,0.035817,1.68560200209783,500.78
6206,MAR,2010,18.06,75520000000.0,0.0238232,1.8169983230663755,632.92
6207,MAR,2011,,79290000000.0,0.0352394,2.003928183463137,
6208,MAR,2012,,81430000000.0,0.011992,2.110036910584906,
6209,MAR,2013,,85020000000.0,0.0280372,2.2880417378592757,
6210,MCO,1960,,,,,
6211,MCO,1961,,,,,
6212,MCO,1962,,,,,
6213,MCO,1963,,,,,
6214,MCO,1964,,,,,
6215,MCO,1965,,,,,
6216,MCO,1966,,,,,
6217,MCO,1967,,,,,
6218,MCO,1968,,,,,
6219,MCO,1969,,,,,
6220,MCO,1970,,,,,
6221,MCO,1971,,1866000000.0,0.0408763,-1.5294682455908533,
6222,MCO,1972,,1953000000.0,0.0316198,-1.4297911043685823,
6223,MCO,1973,,2081000000.0,0.0474765,-1.2831396782024826,
6224,MCO,1974,,2174000000.0,0.0277411,-1.1765882513786756,
6225,MCO,1975,,2153000000.0,-0.0244037,-1.2006482509840515,
6226,MCO,1976,,2247000000.0,0.0305529,-1.0929511098933218,
6227,MCO,1977,,2327000000.0,0.023694,-1.0012939685395095,
6228,MCO,1978,,2419000000.0,0.0280985,-0.8958882559826252,
6229,MCO,1979,,2505000000.0,0.0231076,-0.7973568290272769,
6230,MCO,1980,,2547000000.0,0.0033522,-0.7492368298165254,
6231,MCO,1981,,2571000000.0,-0.0063629,-0.7217396874103816,
6232,MCO,1982,,2633000000.0,0.0070962,-0.6507054028611771,
6233,MCO,1983,,2665000000.0,-0.0049536,-0.6140425463196522,
6234,MCO,1984,,2704000000.0,3.93e-05,-0.5693596899096686,
6235,MCO,1985,,2750000000.0,0.0057132,-0.5166568336312265,
6236,MCO,1986,,2818000000.0,0.0169027,-0.43874826348048596,
6237,MCO,1987,,2888000000.0,0.0203852,-0.3585482647959001,
6238,MCO,1988,,3021000000.0,0.0425973,-0.206168267295187,
6239,MCO,1989,,3146000000.0,0.0382313,-0.06295398392985514,
6240,MCO,1990,,3229000000.0,0.0218359,0.0321403002247252,
6241,MCO,1991,,3262000000.0,0.0037341,0.06994887103317281,
6242,MCO,1992,,3307000000.0,0.0055724,0.12150601304469227,
6243,MCO,1993,,3277000000.0,-0.0183143,0.08713458503701263,
6244,MCO,1994,,3349000000.0,0.0125023,0.16962601225544377,
6245,MCO,1995,,3420000000.0,0.0118868,0.25097172520695227,
6246,MCO,1996,,3458000000.0,0.0022574,0.29450886735001314,
6247,MCO,1997,,3536000000.0,0.0134138,0.3838745801699802,
6248,MCO,1998,,3659000000.0,0.0256693,0.5247974350014668,
6249,MCO,1999,,3780000000.0,0.0236905,0.663428861299108,
6250,MCO,2000,,3928000000.0,0.0294023,0.832994572803661,
6251,MCO,2001,,4014000000.0,0.0127969,0.9315259997590093,
6252,MCO,2002,,4055000000.0,0.0013844,0.9785002847028381,
6253,MCO,2003,,4099000000.0,0.001216,1.028911712447435,
6254,MCO,2004,,4200000000.0,0.0130042,1.1446288534066231,
6255,MCO,2005,,4280000000.0,0.0050171,1.2362859947604354,
6256,MCO,2006,,4496000000.0,0.0328025,1.483760276415729,
6257,MCO,2007,,5152000000.0,0.11756,2.2353488355169904,
6258,MCO,2008,,5667000000.0,0.0762711,2.8253916829821577,
6259,MCO,2009,,,,,
6260,MCO,2010,,,,,
6261,MCO,2011,,,,,
6262,MCO,2012,,,,,
6263,MCO,2013,,,,,
6264,MDA,1960,,,,,
6265,MDA,1961,,,,,
6266,MDA,1962,,,,,
6267,MDA,1963,,,,,
6268,MDA,1964,,,,,
6269,MDA,1965,,,,,
6270,MDA,1966,,,,,
6271,MDA,1967,,,,,
6272,MDA,1968,,,,,
6273,MDA,1969,,,,,
6274,MDA,1970,,,,,
6275,MDA,1971,,,,,
6276,MDA,1972,,,,,
6277,MDA,1973,,,,,
6278,MDA,1974,,,,,
6279,MDA,1975,,,,,
6280,MDA,1976,,,,,
6281,MDA,1977,,,,,
6282,MDA,1978,,,,,
6283,MDA,1979,,,,,
6284,MDA,1980,,,,,
6285,MDA,1981,9.3,4587000000.0,-0.0165132,0.6238579961239157,536.33
6286,MDA,1982,9.24,5126000000.0,0.1007679,1.029493402508478,394.16
6287,MDA,1983,9.92,5349000000.0,0.0323102,1.1973165854839092,451.44
6288,MDA,1984,8.79,5528000000.0,0.0227881,1.3320266740606006,556.72
6289,MDA,1985,7.47,5236000000.0,-0.0639293,1.1122761385053275,561.11
6290,MDA,1986,9.08,5650000000.0,0.0671906,1.423840253984379,314.69
6291,MDA,1987,7.71,5718000000.0,0.0036562,1.475015036236977,432.49
6292,MDA,1988,8.67,5815000000.0,0.0093766,1.5480143579796533,500.84
6293,MDA,1989,10.49,6107000000.0,0.043103,1.7677648935349264,397.66
6294,MDA,1990,10.8,5961000000.0,-0.0283594,1.6578896257572897,308.97
6295,MDA,1991,9.08,5007000000.0,-0.1770554,0.9399375335664317,536.18
6296,MDA,1992,9.66,3550000000.0,-0.3447089,-0.1565574332282015,352.69
6297,MDA,1993,8.89,3507000000.0,-0.0109935,-0.1889179572996972,500.58
6298,MDA,1994,10.8,2424000000.0,-0.3666421,-1.0039516217050424,380.43
6299,MDA,1995,9.42,2390000000.0,-0.0089691,-1.0295390128313413,490.39
6300,MDA,1996,8.48,2265000000.0,-0.0513986,-1.123610303736852,519.58
6301,MDA,1997,8.64,2302000000.0,0.0195718,-1.0957652016288209,478.32
6302,MDA,1998,9.38,2152000000.0,-0.0668048,-1.2086507507154336,503.36
6303,MDA,1999,10.38,2079000000.0,-0.0330212,-1.263588384604252,434.98
6304,MDA,2000,10.32,2123000000.0,0.0228161,-1.2304752902055123,391.68
6305,MDA,2001,9.47,2252000000.0,0.0614481,-1.1333937179910252,548.99
6306,MDA,2002,9.98,2428000000.0,0.0774233,-1.0009413403960659,473.06
6307,MDA,2003,8.98,2588000000.0,0.0667293,-0.8805300880370122,418.12
6308,MDA,2004,9.49,2780000000.0,0.0739582,-0.7360365852061477,572.49
6309,MDA,2005,9.49,2988000000.0,0.0747667,-0.5795019571393778,550.82
6310,MDA,2006,9.2,3131000000.0,0.0495164,-0.4718844003434735,508.64
6311,MDA,2007,11.05,3227000000.0,0.0325357,-0.39963764892804127,438.97
6312,MDA,2008,10.45,3478000000.0,0.0766848,-0.2107424967897757,536.6
6313,MDA,2009,10.37,3269000000.0,-0.0605022,-0.36802969518378964,426.06
6314,MDA,2010,9.84,3501000000.0,0.0695361,-0.1934333792631617,653.2
6315,MDA,2011,,3740000000.0,0.0663659,-0.013569071051825164,
6316,MDA,2012,,3713000000.0,-0.0068934,-0.033888469887415486,
6317,MDA,2013,,4044000000.0,0.0854057,0.21521230843037698,
6318,MDG,1960,,,,,
6319,MDG,1961,21.03,2474000000.0,-0.0037943,-1.37187542790476,1785.87
6320,MDG,1962,20.29,2530000000.0,-0.0019488,-1.3158597134222203,1543.55
6321,MDG,1963,20.11,2507000000.0,-0.0340487,-1.338866167584692,1640.27
6322,MDG,1964,19.95,2606000000.0,0.0138755,-1.239838386624488,1580.22
6323,MDG,1965,19.8,2594000000.0,-0.0297773,-1.2518417540136035,1889.61
6324,MDG,1966,20.38,2648000000.0,-0.0050367,-1.197826600762583,1332.95
6325,MDG,1967,20.65,2794000000.0,0.0280877,-1.051785630861676,1794.21
6326,MDG,1968,20.09,2985000000.0,0.0399795,-0.8607320332515853,1463.54
6327,MDG,1969,21.0,3096000000.0,0.0099779,-0.7497008849022656,1447.79
6328,MDG,1970,20.57,3259000000.0,0.0243161,-0.5866551445334447,1530.03
6329,MDG,1971,19.98,3388000000.0,0.0109388,-0.45761894510045154,1833.5
6330,MDG,1972,20.23,3344000000.0,-0.0408174,-0.5016312921938756,1831.01
6331,MDG,1973,20.19,3257000000.0,-0.0548959,-0.588655705764964,1789.66
6332,MDG,1974,19.84,3322000000.0,-0.00878,-0.5236374657405876,1832.22
6333,MDG,1975,19.81,3364000000.0,-0.0163482,-0.4816256798786828,1864.5
6334,MDG,1976,20.16,3261000000.0,-0.0602939,-0.5846545833019254,1568.36
6335,MDG,1977,20.57,3338000000.0,-0.0059397,-0.5076329758884334,1228.53
6336,MDG,1978,20.55,3249000000.0,-0.0560981,-0.5966579506910411,1527.59
6337,MDG,1979,20.31,3569000000.0,0.0654877,-0.27656815364795717,1560.81
6338,MDG,1980,20.37,3598000000.0,-0.0196281,-0.24756001579092768,1426.31
6339,MDG,1981,20.34,3249000000.0,-0.1287528,-0.5966579506910411,1752.87
6340,MDG,1982,20.38,3190000000.0,-0.0443291,-0.6556745070208597,2124.58
6341,MDG,1983,20.58,3219000000.0,-0.0168892,-0.6266663691638302,1620.55
6342,MDG,1984,20.02,3274000000.0,-0.0093802,-0.5716509352970501,1787.1
6343,MDG,1985,20.15,3312000000.0,-0.0155988,-0.533640271898184,1647.82
6344,MDG,1986,20.08,3377000000.0,-0.0085823,-0.4686220318738075,1562.09
6345,MDG,1987,20.81,3416000000.0,-0.0170133,-0.4296110878591817,1331.68
6346,MDG,1988,20.58,3533000000.0,0.0041516,-0.31257825581530413,1392.47
6347,MDG,1989,20.28,3677000000.0,0.0102901,-0.16853784714591633,1834.0
6348,MDG,1990,20.5,3792000000.0,0.0009093,-0.05350557633355805,1229.12
6349,MDG,1991,20.76,3553000000.0,-0.0952463,-0.29257264350011136,1416.24
6350,MDG,1992,20.75,3595000000.0,-0.0184754,-0.2505608576382066,1669.73
6351,MDG,1993,20.89,3670000000.0,-0.0097633,-0.1755398114562338,1488.56
6352,MDG,1994,20.77,3667000000.0,-0.031547,-0.1785406533035127,1514.05
6353,MDG,1995,20.85,3730000000.0,-0.014187,-0.11552297451065556,1595.47
6354,MDG,1996,20.66,3810000000.0,-0.0102112,-0.035500525249884576,1543.55
6355,MDG,1997,20.84,3951000000.0,0.0046066,0.10553904157222428,1608.23
6356,MDG,1998,21.13,4107000000.0,0.0069042,0.2615828176307277,1639.02
6357,MDG,1999,20.82,4298000000.0,0.0140866,0.45263641524081843,1006.8
6358,MDG,2000,20.68,4502000000.0,0.0154112,0.6566936608557844,1470.48
6359,MDG,2001,21.16,4773000000.0,0.0277313,0.9277697077266461,1469.86
6360,MDG,2002,21.03,4168000000.0,-0.1658667,0.3225999351920656,1924.21
6361,MDG,2003,20.88,4576000000.0,0.0633784,0.7307144264219976,1727.62
6362,MDG,2004,20.77,4817000000.0,0.0216347,0.9717820548200702,1602.84
6363,MDG,2005,20.94,5039000000.0,0.0157632,1.1938443515187096,1606.63
6364,MDG,2006,21.13,5292000000.0,0.0201357,1.446915347305898,1503.5
6365,MDG,2007,21.12,5622000000.0,0.0320044,1.7770079505065783,1710.01
6366,MDG,2008,20.8,6023000000.0,0.0405708,2.1781204774261926,1411.41
6367,MDG,2009,21.19,5781000000.0,-0.0691156,1.9360525684123606,1501.89
6368,MDG,2010,21.37,5759000000.0,-0.0318035,1.9140463948656485,1321.12
6369,MDG,2011,,5819000000.0,-0.0178248,1.9740632318112268,
6370,MDG,2012,,5956000000.0,-0.0046458,2.111101676170297,
6371,MDG,2013,,6081000000.0,-0.00716,2.2361367531402516,
6372,MDV,1960,,,,,
6373,MDV,1961,,,,,
6374,MDV,1962,,,,,
6375,MDV,1963,,,,,
6376,MDV,1964,,,,,
6377,MDV,1965,,,,,
6378,MDV,1966,,,,,
6379,MDV,1967,,,,,
6380,MDV,1968,,,,,
6381,MDV,1969,,,,,
6382,MDV,1970,,,,,
6383,MDV,1971,,,,,
6384,MDV,1972,,,,,
6385,MDV,1973,,,,,
6386,MDV,1974,,,,,
6387,MDV,1975,,,,,
6388,MDV,1976,,,,,
6389,MDV,1977,,,,,
6390,MDV,1978,,,,,
6391,MDV,1979,,,,,
6392,MDV,1980,,,,,
6393,MDV,1981,,,,,
6394,MDV,1982,,,,,
6395,MDV,1983,,,,,
6396,MDV,1984,,,,,
6397,MDV,1985,,,,,
6398,MDV,1986,,,,,
6399,MDV,1987,,,,,
6400,MDV,1988,,,,,
6401,MDV,1989,,,,,
6402,MDV,1990,,,,,
6403,MDV,1991,,,,,
6404,MDV,1992,,,,,
6405,MDV,1993,,,,,
6406,MDV,1994,,,,,
6407,MDV,1995,,,,,
6408,MDV,1996,,,,,
6409,MDV,1997,,,,,
6410,MDV,1998,,,,,
6411,MDV,1999,,,,,
6412,MDV,2000,,,,,
6413,MDV,2001,,797700000.0,,-1.5789069784420875,
6414,MDV,2002,,846400000.0,0.0416455,-1.4172813526151782,
6415,MDV,2003,,966200000.0,0.1153615,-1.0196889506836846,
6416,MDV,2004,,1087000000.0,0.1006828,-0.6187777474005093,
6417,MDV,2005,,992500000.0,-0.1079335,-0.9324044751344504,
6418,MDV,2006,,1187000000.0,0.1613766,-0.2868976122323178,
6419,MDV,2007,,1312000000.0,0.0826349,0.12795255672792158,
6420,MDV,2008,,1472000000.0,0.0970827,0.658960772997028,
6421,MDV,2009,,1419000000.0,-0.0553926,0.4830643013578865,
6422,MDV,2010,,1519000000.0,0.0495073,0.8149444365260781,
6423,MDV,2011,,1617000000.0,0.0436826,1.1401869689909057,
6424,MDV,2012,,1639000000.0,-0.0060978,1.2132005987279078,
6425,MDV,2013,,1700000000.0,0.0172132,1.4156474811805047,
6426,MEX,1960,18.67,127600000000.0,,-1.52933501214889,917.01
6427,MEX,1961,18.54,134000000000.0,0.0166745,-1.5056571078303407,934.71
6428,MEX,1962,18.8,140200000000.0,0.0136774,-1.4827191380217462,882.93
6429,MEX,1963,18.54,151600000000.0,0.0462122,-1.4405428709543302,950.89
6430,MEX,1964,18.52,169600000000.0,0.0808648,-1.3739487650584106,915.4
6431,MEX,1965,18.45,181700000000.0,0.0370583,-1.3291827272061534,988.17
6432,MEX,1966,18.1,192800000000.0,0.0278078,-1.2881163619036695,1000.3
6433,MEX,1967,18.37,204000000000.0,0.0257346,-1.2466800293462084,1066.17
6434,MEX,1968,18.11,223300000000.0,0.0589835,-1.175276349135583,1008.14
6435,MEX,1969,18.73,230900000000.0,0.0025048,-1.1471588377573059,1008.48
6436,MEX,1970,18.36,245900000000.0,0.0318062,-1.0916637495107062,965.37
6437,MEX,1971,18.5,255200000000.0,0.0057048,-1.0572567947978142,997.2
6438,MEX,1972,18.72,276200000000.0,0.0479801,-0.9795636712525745,977.57
6439,MEX,1973,18.64,297900000000.0,0.044947,-0.8992807769224934,1061.09
6440,MEX,1974,18.47,315100000000.0,0.0260837,-0.8356464090663923,955.33
6441,MEX,1975,18.42,333200000000.0,0.0266355,-0.7686823359154953,931.14
6442,MEX,1976,18.13,347900000000.0,0.0148236,-0.7142971494338275,1106.8
6443,MEX,1977,18.63,359700000000.0,0.0057676,-0.6706410133465023,854.36
6444,MEX,1978,18.66,391900000000.0,0.0592971,-0.5515115572438013,1041.49
6445,MEX,1979,18.6,429900000000.0,0.0674732,-0.41092400035241516,845.92
6446,MEX,1980,18.86,469600000000.0,0.0647637,-0.26404700012641436,918.31
6447,MEX,1981,18.71,510800000000.0,0.0621122,-0.11162049107575356,1053.95
6448,MEX,1982,19.23,507600000000.0,-0.0269344,-0.12345944323502818,740.89
6449,MEX,1983,18.83,486300000000.0,-0.0626217,-0.2022624685451999,907.74
6450,MEX,1984,18.28,503900000000.0,0.0160141,-0.13714823166918946,1011.98
6451,MEX,1985,18.36,516900000000.0,0.0060419,-0.08905248852213629,931.68
6452,MEX,1986,18.54,497500000000.0,-0.0579851,-0.1608261359877387,891.08
6453,MEX,1987,18.67,506800000000.0,-0.0014245,-0.12641918127484683,818.02
6454,MEX,1988,18.85,513100000000.0,-0.0076209,-0.10311124421127492,951.18
6455,MEX,1989,18.74,534600000000.0,0.0208617,-0.023568284391148525,849.28
6456,MEX,1990,19.0,561700000000.0,0.0288994,0.07669284170770846,987.68
6457,MEX,1991,19.07,585400000000.0,0.0205106,0.16437508113733615,986.91
6458,MEX,1992,18.5,606700000000.0,0.0146146,0.24317810644750787,1000.77
6459,MEX,1993,18.99,631300000000.0,0.0189087,0.33419005117193157,1160.14
6460,MEX,1994,19.15,661200000000.0,0.0258029,0.4448102604101538,938.0
6461,MEX,1995,19.25,623100000000.0,-0.078907,0.30385273626379034,1063.14
6462,MEX,1996,18.8,659700000000.0,0.0383018,0.4392607515854939,979.57
6463,MEX,1997,18.71,705600000000.0,0.049296,0.6090757216200893,968.54
6464,MEX,1998,19.44,738800000000.0,0.0288128,0.7319048502725635,953.9
6465,MEX,1999,18.73,758500000000.0,0.0101829,0.8047883995030979,760.96
6466,MEX,2000,18.84,798700000000.0,0.0365086,0.9535152360039854,902.44
6467,MEX,2001,18.61,793900000000.0,-0.0200905,0.9357568077650734,869.27
6468,MEX,2002,18.86,794900000000.0,-0.0117325,0.9394564803148467,1201.17
6469,MEX,2003,19.08,806200000000.0,0.0017169,0.9812627801272853,1298.25
6470,MEX,2004,18.67,840800000000.0,0.0298704,1.109271450349442,1584.47
6471,MEX,2005,19.19,866300000000.0,0.0176059,1.2036131003686619,1010.57
6472,MEX,2006,18.86,909700000000.0,0.0363744,1.364178889028824,886.47
6473,MEX,2007,18.8,938300000000.0,0.0184716,1.4699895239523408,857.09
6474,MEX,2008,18.79,951500000000.0,0.0013171,1.5188252016093489,870.76
6475,MEX,2009,19.14,906700000000.0,-0.0607178,1.353079871379504,779.56
6476,MEX,2010,18.53,953100000000.0,0.0373456,1.5247446776889861,946.33
6477,MEX,2011,,991600000000.0,0.0272166,1.667182070855259,
6478,MEX,2012,,1031000000000.0,0.0266833,1.8129491693163278,
6479,MEX,2013,,1042000000000.0,-0.0015654,1.8536455673638343,
6480,MHL,1960,,,,,
6481,MHL,1961,,,,,
6482,MHL,1962,,,,,
6483,MHL,1963,,,,,
6484,MHL,1964,,,,,
6485,MHL,1965,,,,,
6486,MHL,1966,,,,,
6487,MHL,1967,,,,,
6488,MHL,1968,,,,,
6489,MHL,1969,,,,,
6490,MHL,1970,,,,,
6491,MHL,1971,,,,,
6492,MHL,1972,,,,,
6493,MHL,1973,,,,,
6494,MHL,1974,,,,,
6495,MHL,1975,,,,,
6496,MHL,1976,,,,,
6497,MHL,1977,,,,,
6498,MHL,1978,,,,,
6499,MHL,1979,,,,,
6500,MHL,1980,,,,,
6501,MHL,1981,,,,,
6502,MHL,1982,,67702919.0,0.0030529,-2.419131812153712,
6503,MHL,1983,,78202224.0,0.0984031,-1.959862130944598,
6504,MHL,1984,,81225596.0,-0.0088703,-1.827611177703735,
6505,MHL,1985,,76143000.0,-0.1118083,-2.049938488381415,
6506,MHL,1986,,94830409.0,0.1718726,-1.2324976792941156,
6507,MHL,1987,,103700000.0,0.0422643,-0.8445163575756567,
6508,MHL,1988,,111800000.0,0.0305721,-0.4901991510754339,
6509,MHL,1989,,109900000.0,-0.056008,-0.5733105945754862,
6510,MHL,1990,,112800000.0,-0.0055314,-0.4464562860754064,
6511,MHL,1991,,112900000.0,-0.0237833,-0.4420819995754036,
6512,MHL,1992,,121000000.0,0.0505592,-0.08776479307518081,
6513,MHL,1993,,128300000.0,0.0448515,0.23155812142502,
6514,MHL,1994,,135800000.0,0.0466805,0.5596296089252263,
6515,MHL,1995,,147000000.0,0.0702124,1.0495496969255345,
6516,MHL,1996,,131800000.0,-0.1160942,0.38465814892511624,
6517,MHL,1997,,123300000.0,-0.0724473,0.012843796424882451,
6518,MHL,1998,,119800000.0,-0.0331978,-0.14025623107521382,
6519,MHL,1999,,116900000.0,-0.0272251,-0.26711053957529357,
6520,MHL,2000,,123800000.0,0.0556061,0.0347152289248962,
6521,MHL,2001,,130500000.0,0.0518041,0.3277924244250805,
6522,MHL,2002,,133900000.0,0.0262636,0.476518165425174,
6523,MHL,2003,,134100000.0,0.0025815,0.48526673842517953,
6524,MHL,2004,,134000000.0,0.0002328,0.48089245192517677,
6525,MHL,2005,,137600000.0,0.0261892,0.6383667659252757,
6526,MHL,2006,,140100000.0,0.0181515,0.7477239284253445,
6527,MHL,2007,,144400000.0,0.0287728,0.9358182479254629,
6528,MHL,2008,,141600000.0,-0.0213137,0.8133382259253858,
6529,MHL,2009,,139500000.0,-0.0169494,0.721478209425328,
6530,MHL,2010,,147300000.0,0.0528274,1.0626725564255426,
6531,MHL,2011,,148500000.0,0.006691,1.1151639944255756,
6532,MHL,2012,,153400000.0,0.0310631,1.3295040329257104,
6533,MHL,2013,,154400000.0,0.0051425,1.373246897925738,
6534,MKD,1960,,,,,
6535,MKD,1961,,,,,
6536,MKD,1962,,,,,
6537,MKD,1963,,,,,
6538,MKD,1964,,,,,
6539,MKD,1965,,,,,
6540,MKD,1966,,,,,
6541,MKD,1967,,,,,
6542,MKD,1968,,,,,
6543,MKD,1969,,,,,
6544,MKD,1970,,,,,
6545,MKD,1971,,,,,
6546,MKD,1972,,,,,
6547,MKD,1973,,,,,
6548,MKD,1974,,,,,
6549,MKD,1975,,,,,
6550,MKD,1976,,,,,
6551,MKD,1977,,,,,
6552,MKD,1978,,,,,
6553,MKD,1979,,,,,
6554,MKD,1980,,,,,
6555,MKD,1981,,,,,
6556,MKD,1982,,,,,
6557,MKD,1983,,,,,
6558,MKD,1984,,,,,
6559,MKD,1985,,,,,
6560,MKD,1986,,,,,
6561,MKD,1987,,,,,
6562,MKD,1988,,,,,
6563,MKD,1989,,,,,
6564,MKD,1990,,,,,
6565,MKD,1991,9.27,5696000000.0,-0.0612529,-0.2035761968730924,586.89
6566,MKD,1992,10.16,5322000000.0,-0.0620345,-0.6128219191218274,520.99
6567,MKD,1993,10.42,4925000000.0,-0.0705424,-1.0472351590489604,446.68
6568,MKD,1994,11.57,4838000000.0,-0.0125957,-1.142434030267249,537.49
6569,MKD,1995,9.84,4784000000.0,-0.0102742,-1.2015229848165316,742.72
6570,MKD,1996,9.73,4841000000.0,0.0076214,-1.1391513105700668,625.85
6571,MKD,1997,9.61,4911000000.0,0.00599,-1.0625545176358115,503.31
6572,MKD,1998,10.13,5077000000.0,0.0225271,-0.8809106943917205,694.68
6573,MKD,1999,10.44,5297000000.0,0.0319176,-0.6401779165983471,709.71
6574,MKD,2000,10.54,5538000000.0,0.035852,-0.376466100924697,482.51
6575,MKD,2001,10.1,5287000000.0,-0.0526092,-0.651120315588955,515.8
6576,MKD,2002,9.18,5332000000.0,0.0039846,-0.6018795201312195,751.35
6577,MKD,2003,9.65,5482000000.0,0.0246831,-0.4377435352721012,674.77
6578,MKD,2004,9.35,5736000000.0,0.0429005,-0.15980660091066085,725.26
6579,MKD,2005,9.32,5986000000.0,0.040534,0.11375337385453632,766.16
6580,MKD,2006,8.83,6287000000.0,0.047286,0.4431195834718337,648.29
6581,MKD,2007,10.12,6674000000.0,0.0583269,0.8665904244083589,611.58
